gpr_daily_id,gpr_date,article_count_n10d,gpr_daily_index,gpr_daily_acts_index,gpr_daily_threat_index,gpr_ma30,gpr_ma7,annotated_event
2229,1991-02-07,918,248.983856201172,338.151306152344,180.032943725586,385.546752929688,326.254730224609,
2230,1991-02-08,795,362.507415771484,432.00830078125,325.689758300781,387.621124267578,332.354827880859,
2231,1991-02-09,544,292.285400390625,412.796417236328,222.790756225586,387.624847412109,327.880187988281,
2232,1991-02-10,975,203.850326538086,284.511962890625,158.207397460938,381.881439208984,313.279876708984,
2233,1991-02-11,587,355.522583007813,472.571044921875,290.935668945313,381.881439208984,319.455108642578,
2234,1991-02-12,687,279.663665771484,413.397247314453,152.359741210938,383.404907226563,303.901092529297,
2235,1991-02-13,726,264.640380859375,382.092559814453,189.704116821289,380.495422363281,286.779083251953,
2236,1991-02-14,900,294.450469970703,454.993377685547,183.633590698242,371.233673095703,293.274322509766,
2237,1991-02-15,815,235.741012573242,372.783020019531,168.98796081543,363.159820556641,275.164825439453,
2238,1991-02-16,571,284.265899658203,393.277160644531,250.84797668457,353.780487060547,274.019195556641,
2239,1991-02-17,917,223.96858215332,280.899627685547,180.229263305664,342.821472167969,276.893218994141,
2240,1991-02-18,469,367.278289794922,563.304260253906,234.925704956055,341.997833251953,278.572601318359,
2241,1991-02-19,593,273.719757080078,423.238159179688,176.511215209961,342.091705322266,277.723480224609,
2242,1991-02-20,706,286.213348388672,420.982147216797,195.078170776367,336.266418457031,280.805328369141,
2243,1991-02-21,923,290.702026367188,465.122741699219,179.057662963867,329.163940429688,280.269836425781,
2244,1991-02-22,796,324.598327636719,381.681121826172,297.597137451172,325.408569335938,292.963745117188,
2245,1991-02-23,573,427.801055908203,414.957641601563,548.016479492188,326.082397460938,313.468780517578,
2246,1991-02-24,966,277.761901855469,396.558044433594,233.819152832031,321.538757324219,321.153533935547,
2247,1991-02-25,571,510.518310546875,832.822143554688,250.84797668457,324.320831298828,341.616394042969,
2248,1991-02-26,664,369.171691894531,557.026489257813,215.714157104492,327.444610595703,355.252380371094,
2249,1991-02-27,715,435.498413085938,618.905944824219,323.606048583984,330.672393798828,376.578826904297,
2250,1991-02-28,887,242.747344970703,335.077117919922,248.433258056641,323.833618164063,369.728149414063,
2251,1991-03-01,836,194.157669067383,229.111877441406,204.281372070313,313.974914550781,351.093780517578,
2252,1991-03-02,567,210.32177734375,279.565826416016,165.173065185547,309.705627441406,320.025299072266,
2253,1991-03-03,947,181.893890380859,237.129089355469,157.067810058594,305.108520507813,306.329864501953,
2254,1991-03-04,574,225.069931030273,345.195617675781,201.549057006836,301.823944091797,265.551544189453,
2255,1991-03-05,663,199.853256225586,239.085708618164,166.18424987793,298.283966064453,241.363189697266,
2256,1991-03-06,714,194.856918334961,231.258499145508,162.029632568359,294.369323730469,206.985824584961,
2257,1991-03-07,866,198.90705871582,251.681884765625,146.313125610352,288.048156738281,200.722930908203,
2258,1991-03-08,787,113.64591217041,100.707633972168,133.000183105469,279.019897460938,189.221252441406,
2259,1991-03-09,526,163.73908996582,263.687438964844,62.8403930664063,276.178375244141,182.56657409668,
2260,1991-03-10,921,158.255126953125,193.624374389648,125.612548828125,269.369995117188,179.189605712891,
2261,1991-03-11,586,192.196762084961,247.959625244141,150.416580200195,266.03369140625,174.493438720703,
2262,1991-03-12,637,197.610000610352,259.212799072266,147.022186279297,265.82568359375,174.172973632813,
2263,1991-03-13,679,121.964935302734,126.453102111816,113.587783813477,258.040435791016,163.759841918945,
2264,1991-03-14,864,80.513801574707,91.732536315918,76.5139923095703,251.402099609375,146.84651184082,
2265,1991-03-15,799,111.939079284668,148.792694091797,82.7385330200195,246.312057495117,146.602691650391,
2266,1991-03-16,557,166.520446777344,130.434783935547,178.028961181641,242.047714233398,147.000015258789,
2267,1991-03-17,957,155.763366699219,158.734680175781,155.426544189453,239.381805419922,146.644058227539,
2268,1991-03-18,514,212.674560546875,205.595092773438,214.358261108398,236.995422363281,149.569458007813,
2269,1991-03-19,628,168.793258666992,136.722381591797,210.53532409668,235.15625,145.452774047852,
2270,1991-03-20,719,133.608428955078,119.418159484863,137.916748046875,227.367248535156,147.116134643555,
2271,1991-03-21,905,95.1676940917969,72.980583190918,97.3968124389648,221.415512084961,149.209548950195,
2272,1991-03-22,874,125.074066162109,68.0122222900391,157.580307006836,216.044204711914,151.085968017578,
2273,1991-03-23,522,145.9560546875,126.527633666992,147.751159667969,211.219345092773,148.148208618164,
2274,1991-03-24,933,85.2107467651367,99.1065368652344,76.7600173950195,203.23974609375,138.069259643555,
2275,1991-03-25,559,124.443504333496,129.968109130859,128.116455078125,193.127838134766,125.464820861816,
2276,1991-03-26,659,105.55982208252,100.22371673584,108.675415039063,187.387756347656,116.43147277832,
2277,1991-03-27,725,127.933647155762,127.539848327637,113.979469299316,174.634948730469,115.620788574219,
2278,1991-03-28,865,103.398063659668,114.533103942871,114.638305664063,165.775817871094,116.79655456543,
2279,1991-03-29,751,79.3957672119141,123.124359130859,58.684497833252,153.905731201172,110.271087646484,
2280,1991-03-30,528,100.380844116211,175.125762939453,73.0360870361328,149.160186767578,103.760345458984,
2281,1991-03-31,860,69.3328094482422,84.4792633056641,44.8407592773438,144.999359130859,101.492065429688,
2282,1991-04-01,550,78.2970504760742,108.077598571777,50.0818862915039,140.598526000977,94.8997116088867,
2283,1991-04-02,650,157.983993530273,142.255981445313,152.55712890625,139.801528930664,102.388885498047,
2284,1991-04-03,701,151.21565246582,188.437728881836,125.740547180176,137.339721679688,105.714881896973,
2285,1991-04-04,852,97.1997528076172,100.776588439941,90.5235977172852,133.917938232422,104.829406738281,
2286,1991-04-05,851,108.991653442383,108.65616607666,103.577110290527,131.055770874023,109.057395935059,
2287,1991-04-06,557,130.837509155273,83.0039443969727,148.357482910156,128.786773681641,113.408348083496,
2288,1991-04-07,1001,82.7314605712891,72.57958984375,88.0560607910156,127.756301879883,115.322441101074,
2289,1991-04-08,557,101.101707458496,106.719352722168,98.9049835205078,125.668388366699,118.58024597168,
2290,1991-04-09,675,98.1501541137695,78.2784271240234,114.260894775391,123.664886474609,110.032554626465,
2291,1991-04-10,776,85.3754577636719,51.0675964355469,99.3893051147461,120.104179382324,100.626815795898,
2292,1991-04-11,972,88.607780456543,74.7450256347656,85.0155487060547,116.470771789551,99.3993911743164,
2293,1991-04-12,799,107.793190002441,115.727661132813,96.5282974243164,115.998374938965,99.2281799316406,
2294,1991-04-13,753,61.5882453918457,87.7123870849609,51.2125549316406,115.367523193359,89.3354263305664,
2295,1991-04-14,904,58.6295166015625,36.5306549072266,73.12841796875,113.590538024902,85.8922958374023,
2296,1991-04-15,541,134.707000732422,170.917541503906,101.830085754395,112.530090332031,90.6930465698242,
2297,1991-04-16,754,87.8665161132813,96.3556671142578,80.3701400756836,110.266860961914,89.2239608764648,
2298,1991-04-17,790,125.793701171875,75.2439041137695,167.362258911133,107.370834350586,94.9979934692383,
2299,1991-04-18,909,83.8163375854492,50.8616027832031,103.028747558594,104.538269042969,94.3134994506836,
2300,1991-04-19,761,100.117027282715,69.432243347168,115.826698303223,103.421890258789,93.2169036865234,
2301,1991-04-20,622,133.141784667969,127.42268371582,132.853881835938,104.687690734863,103.438842773438,
2302,1991-04-21,940,66.9561538696289,63.2368965148926,58.6064605712891,102.750427246094,104.628356933594,
2303,1991-04-22,702,70.781364440918,103.493118286133,31.3903560638428,100.244606018066,95.4961242675781,
2304,1991-04-23,767,64.7829360961914,68.8890991210938,71.8253936767578,99.5636825561523,92.1984710693359,
2305,1991-04-24,696,123.745338439941,113.874870300293,110.813377380371,99.5404052734375,91.9058456420898,
2306,1991-04-25,1030,48.2412757873535,19.2371139526367,74.8797149658203,97.6297912597656,86.8236999511719,
2307,1991-04-26,886,100.947319030762,59.6365051269531,130.574676513672,96.7302474975586,86.9423065185547,
2308,1991-04-27,569,87.326042175293,116.076316833496,77.4552917480469,96.1945114135742,80.3972015380859,
2309,1991-04-28,979,57.5216064453125,67.4641723632813,39.3902473449707,95.4653701782227,79.0494079589844,
2310,1991-04-29,767,99.3338470458984,77.5002365112305,122.103164672852,95.4304733276367,83.1283416748047,
2311,1991-04-30,751,97.0392684936523,87.9459686279297,102.697875976563,96.3540191650391,87.7363891601563,
2312,1991-05-01,800,120.080574035645,99.0711364746094,172.156494140625,97.7468032836914,87.2128448486328,
2313,1991-05-02,939,42.3331336975098,49.2366333007813,41.0682144165039,93.8917770385742,86.3688278198242,
2314,1991-05-03,899,70.0097732543945,66.1208953857422,67.4072113037109,91.1849136352539,81.9491806030273,
2315,1991-05-04,648,61.3438453674316,50.9625205993652,76.5139923095703,89.9897155761719,78.237434387207,
2316,1991-05-05,975,64.552604675293,47.4186630249023,79.1036987304688,88.508415222168,79.2418670654297,
2317,1991-05-06,609,201.256164550781,162.67839050293,217.103744506836,90.8557052612305,93.8021926879883,
2318,1991-05-07,750,123.669189453125,123.288520812988,117.525497436523,92.2202987670898,97.6064682006836,
2319,1991-05-08,809,122.839340209961,106.13306427002,136.193023681641,92.9448852539063,98.0005798339844,
2320,1991-05-09,973,71.494270324707,67.8801879882813,67.9425430297852,92.0563507080078,102.166458129883,
2321,1991-05-10,905,109.808876037598,87.5766983032227,115.658721923828,92.8708038330078,107.852043151855,
2322,1991-05-11,636,88.5434722900391,51.9240798950195,112.605506896973,92.8686599731445,111.737701416016,
2323,1991-05-12,932,56.8681144714356,35.4331665039063,70.9314270019531,91.1711578369141,110.639915466309,
2324,1991-05-13,627,105.664031982422,115.872680664063,79.0766677856445,92.6403503417969,96.9839019775391,
2325,1991-05-14,753,101.180686950684,105.254867553711,109.741188049316,94.058723449707,93.7712554931641,
2326,1991-05-15,807,94.4102325439453,130.94905090332,61.4387474060059,92.7154922485352,89.7099533081055,
2327,1991-05-16,959,75.9921646118164,68.8711471557617,91.9125366210938,92.3196792602539,90.3525085449219,
2328,1991-05-17,840,63.0965309143066,55.0395240783691,65.5834274291992,90.2297744750977,83.6793212890625,
2329,1991-05-18,637,93.6047439575195,103.685127258301,86.4836349487305,90.5560607910156,84.4023590087891,
2330,1991-05-19,990,53.5364494323731,53.3716583251953,55.646541595459,89.0033721923828,83.9264068603516,
2331,1991-05-20,651,132.299179077148,131.891952514648,118.473281860352,88.9752807617188,87.7314300537109,
2332,1991-05-21,750,70.6681137084961,61.6442604064941,73.4534378051758,89.0990142822266,83.3724899291992,
2333,1991-05-22,779,102.056007385254,101.74186706543,91.9346618652344,90.1415023803711,84.4647445678711,
2334,1991-05-23,974,108.83179473877,101.715751647949,124.433441162109,91.6098022460938,89.156120300293,
2335,1991-05-24,908,65.6676406860352,72.7394561767578,60.6718864440918,89.6738739013672,89.5234222412109,
2336,1991-05-25,622,74.5594024658203,84.9484558105469,70.8554000854492,90.5511474609375,86.8026580810547,
2337,1991-05-26,888,89.5288619995117,66.9399566650391,99.2613983154297,90.1705322265625,91.9444274902344,
2338,1991-05-27,515,109.346893310547,102.597946166992,106.97102355957,90.9045639038086,88.66552734375,
2339,1991-05-28,650,107.021415710449,111.772567749023,110.180152893066,92.554557800293,93.8588562011719,
2340,1991-05-29,765,56.2920036315918,25.9009532928467,79.2144927978516,91.1198272705078,87.3211441040039,
2341,1991-05-30,948,66.3911209106445,20.9010848999023,98.7902221679688,90.0982208251953,81.2581939697266,
2342,1991-05-31,920,118.820358276367,78.9697418212891,143.713241577148,90.0562133789063,88.8514404296875,
2343,1991-06-01,667,104.293731689453,128.728118896484,90.8531951904297,92.1215667724609,93.0991973876953,
2344,1991-06-02,973,68.0897750854492,40.7281150817871,79.2662963867188,92.0575637817383,90.0364685058594,
2345,1991-06-03,646,41.0225105285645,10.2240591049194,59.695125579834,91.3801879882813,80.2758483886719,
2346,1991-06-04,786,118.004951477051,92.4327850341797,140.178298950195,93.1619338989258,81.8449249267578,
2347,1991-06-05,797,108.063690185547,99.4440536499023,103.68270111084,90.0555191040039,89.2408752441406,
2348,1991-06-06,917,61.4107437133789,64.8229904174805,66.0840606689453,87.9802398681641,88.5293960571289,
2349,1991-06-07,865,76.5911560058594,53.4487838745117,89.1631240844727,86.4386291503906,82.4966506958008,
2350,1991-06-08,627,121.513648986816,52.6693954467773,158.153335571289,88.1059417724609,84.9566421508789,
2351,1991-06-09,872,68.3786926269531,37.8712310791016,82.1296997070313,86.7249374389648,84.9979095458984,
2352,1991-06-10,657,105.881164550781,90.4759216308594,134.161529541016,87.302864074707,94.2634353637695,
2353,1991-06-11,752,92.5052185058594,87.8290252685547,95.2355041503906,88.4907608032227,90.6206130981445,
2354,1991-06-12,813,93.7134780883789,73.115234375,108.418350219727,88.092414855957,88.5705871582031,
2355,1991-06-13,983,84.2463836669922,80.6275787353516,100.877044677734,87.5279388427734,91.8328170776367,
2356,1991-06-14,850,89.6341857910156,54.3919982910156,116.661338806152,87.3687362670898,93.6961135864258,
2357,1991-06-15,637,52.0026321411133,20.7370262145996,69.1869125366211,86.5690841674805,83.7659683227539,
2358,1991-06-16,853,58.2514839172363,46.4577445983887,58.1255187988281,86.4075775146484,82.319221496582,
2359,1991-06-17,653,71.0198287963867,50.5722999572754,75.9281311035156,85.6547470092773,77.3390274047852,
2360,1991-06-18,735,90.1378936767578,71.8883590698242,97.438232421875,86.8748016357422,77.0008392333984,
2361,1991-06-19,781,93.311767578125,59.1974334716797,105.806800842285,85.5752182006836,76.9434509277344,
2362,1991-06-20,965,58.3561172485352,27.3771724700928,74.2146148681641,85.1648178100586,73.2448425292969,
2363,1991-06-21,872,91.1715927124023,83.3167037963867,82.1296997070313,84.802001953125,73.4644775390625,
2364,1991-06-22,605,43.802547454834,43.6677207946777,45.5289878845215,82.6343612670898,72.2930297851563,
2365,1991-06-23,886,71.0370025634766,29.8182525634766,99.485466003418,82.8133392333984,74.1195373535156,
2366,1991-06-24,663,54.9596481323242,49.8095207214356,58.1644859313965,82.1600189208984,71.8252258300781,
2367,1991-06-25,725,114.226470947266,100.209884643555,129.176727294922,82.983268737793,75.2664489746094,
2368,1991-06-26,751,74.9848861694336,70.3567733764648,80.6911926269531,81.8378677368164,72.648323059082,
2369,1991-06-27,935,131.085571289063,127.150123596191,147.299667358398,82.640007019043,83.0382461547852,
2370,1991-06-28,834,135.044723510742,79.1935577392578,171.743637084961,85.2650985717773,89.3058319091797,
2371,1991-06-29,610,124.900093078613,119.101921081543,144.498565673828,87.2154006958008,100.89119720459,
2372,1991-06-30,855,85.2356567382813,84.9732971191406,90.2059783935547,86.0959091186523,102.919578552246,
2373,1991-07-01,617,161.064880371094,171.273712158203,187.502685546875,87.98828125,118.07746887207,
2374,1991-07-02,631,115.493644714355,115.138145446777,122.228370666504,89.5684051513672,118.258491516113,
2375,1991-07-03,746,168.736694335938,177.070846557617,162.46403503418,93.8255462646484,131.651611328125,
2376,1991-07-04,767,172.754516601563,180.833892822266,215.476181030273,95.6505355834961,137.604309082031,
2377,1991-07-05,727,123.025215148926,54.5095672607422,181.865447998047,96.1492538452148,135.887237548828,
2378,1991-07-06,570,151.099578857422,162.221740722656,173.968658447266,99.1388778686523,139.630020141602,
2379,1991-07-07,830,135.695541381836,143.235382080078,179.208694458008,101.109024047852,146.838577270508,
2380,1991-07-08,591,179.360687255859,167.633056640625,214.394546508789,103.037261962891,149.452270507813,
2381,1991-07-09,725,105.088348388672,54.6599388122559,144.373992919922,104.260917663574,147.965789794922,
2382,1991-07-10,789,130.151580810547,92.0813293457031,174.556625366211,105.069931030273,142.453643798828,
2383,1991-07-11,917,97.5347061157227,72.0255432128906,126.160484313965,105.237579345703,131.707946777344,
2384,1991-07-12,801,103.38850402832,32.9824829101563,144.430908203125,105.560081481934,128.902709960938,
2385,1991-07-13,548,108.806968688965,72.314697265625,130.688140869141,106.378768920898,122.860908508301,
2386,1991-07-14,847,109.506362915039,62.382453918457,143.091110229492,107.041168212891,119.119590759277,
2387,1991-07-15,545,164.108856201172,133.306732177734,222.381973266602,110.778045654297,116.940757751465,
2388,1991-07-16,657,126.04899597168,60.3172798156738,184.472091674805,113.037963867188,119.93514251709,
2389,1991-07-17,689,86.5402297973633,76.6878662109375,95.947883605957,113.555313110352,113.704948425293,
2390,1991-07-18,881,90.2402114868164,82.4655685424805,93.7969436645508,113.558723449707,112.662872314453,
2391,1991-07-19,853,104.852676391602,46.4577445983887,161.459777832031,113.943420410156,112.872039794922,
2392,1991-07-20,597,66.5842742919922,44.2528800964356,83.0503692626953,114.21768951416,106.840232849121,
2393,1991-07-21,850,66.251350402832,62.162281036377,64.8118591308594,113.387016296387,100.660942077637,
2394,1991-07-22,637,104.005264282227,103.685127258301,103.780364990234,115.393768310547,92.0747146606445,
2395,1991-07-23,713,69.6893615722656,18.5266265869141,108.171257019043,115.348846435547,84.0233383178711,
2396,1991-07-24,740,85.0524139404297,44.6266403198242,111.669067382813,116.351943969727,83.810791015625,
2397,1991-07-25,967,99.3427734375,75.1315078735352,125.334197998047,115.855819702148,85.1111602783203,
2398,1991-07-26,807,102.619819641113,57.290210723877,122.877494812012,116.776985168457,84.7921829223633,
2399,1991-07-27,615,96.9532012939453,85.9153518676758,89.5773544311523,115.639236450195,89.1305999755859,
2400,1991-07-28,871,68.4571914672852,37.9147109985352,88.5489120483398,113.419654846191,89.4457168579102,
2401,1991-07-29,629,105.328071594238,73.5027008056641,148.892105102539,112.767250061035,89.6346893310547,
2402,1991-07-30,668,104.137603759766,59.3240356445313,131.952285766602,113.397315979004,94.5558700561523,
2403,1991-07-31,740,125.340393066406,44.6266403198242,178.670516967773,112.206504821777,100.311294555664,
2404,1991-08-01,892,96.5546646118164,66.639778137207,123.520347595215,111.575202941895,99.9129943847656,
2405,1991-08-02,791,92.1320953369141,66.7989196777344,132.327606201172,109.021713256836,98.4147491455078,
2406,1991-08-03,593,94.963996887207,44.551383972168,130.060882568359,106.428695678711,98.1305770874023,
2407,1991-08-04,888,67.1466369628906,59.5021858215332,80.6498870849609,104.566078186035,97.9433517456055,
2408,1991-08-05,626,63.499698638916,42.2028274536133,70.4026489257813,101.64608001709,91.9678726196289,
2409,1991-08-06,679,102.450546264648,87.5444564819336,137.928024291992,100.53791809082,91.7268600463867,
2410,1991-08-07,701,113.411727905273,131.90641784668,102.164199829102,98.3396148681641,90.0227661132813,
2411,1991-08-08,840,94.6447906494141,86.4906768798828,91.8167953491211,97.9915008544922,89.7499237060547,
2412,1991-08-09,760,135.117889404297,121.666305541992,137.725189208984,98.1570434570313,95.890754699707,
2413,1991-08-10,595,105.779479980469,44.4016304016113,138.882553100586,98.4318695068359,97.4358215332031,
2414,1991-08-11,862,73.0148391723633,38.3105735778809,102.255355834961,97.4194107055664,98.2741394042969,
2415,1991-08-12,603,137.336975097656,76.6719741821289,173.583984375,98.3704147338867,108.822319030762,
2416,1991-08-13,658,85.5830535888672,50.1880149841309,117.212921142578,97.5729675292969,106.41268157959,
2417,1991-08-14,682,53.4285087585449,38.737491607666,72.6995162963867,93.8836212158203,97.8436508178711,
2418,1991-08-15,896,66.547119140625,51.599552154541,67.6329040527344,91.9002304077148,93.8296966552734,
2419,1991-08-16,757,61.262809753418,34.8995666503906,80.051628112793,91.0576477050781,83.2789688110352,
2420,1991-08-17,576,97.7667541503906,45.866268157959,133.899490356445,91.3085327148438,82.1342926025391,
2421,1991-08-18,848,42.9696273803711,23.3658351898193,58.4682426452637,89.2457656860352,77.8421173095703,
2422,1991-08-19,614,59.3456764221191,43.0276374816895,71.7785949707031,89.0044784545898,66.7005081176758,
2423,1991-08-20,699,265.384521484375,141.732666015625,354.657135009766,95.6422500610352,92.3864288330078,
2424,1991-08-21,774,196.870941162109,170.665176391602,241.997741699219,98.7377700805664,112.878204345703,
2425,1991-08-22,882,146.474075317383,164.744140625,124.92081451416,101.297264099121,124.296340942383,
2426,1991-08-23,790,155.145584106445,167.208679199219,139.468551635742,103.63370513916,137.70817565918,
2427,1991-08-24,595,61.2407493591309,22.2008152008057,101.847206115723,102.363632202148,132.490173339844,
2428,1991-08-25,845,66.6433715820313,93.795166015625,58.6758193969727,101.164421081543,135.872131347656,
2429,1991-08-26,607,136.431945800781,152.333435058594,108.909538269043,102.480377197266,146.884460449219,
2430,1991-08-27,748,132.856994628906,132.448043823242,139.934677124023,104.62703704834,127.951950073242,
2431,1991-08-28,705,164.453720092773,168.631713867188,171.912292480469,106.59789276123,123.320922851563,
2432,1991-08-29,958,134.85400390625,55.154426574707,184.016967773438,107.621772766113,121.660911560059,
2433,1991-08-30,835,174.554473876953,94.91845703125,224.318878173828,109.262245178223,124.433609008789,
2434,1991-08-31,599,88.4826049804688,77.183967590332,101.167083740234,108.993171691895,128.325302124023,
2435,1991-09-01,864,61.3438453674316,68.7994003295898,63.761661529541,107.966896057129,127.568229675293,
2436,1991-09-02,521,127.161903381348,101.416389465332,169.182571411133,109.040161132813,126.243934631348,
2437,1991-09-03,669,84.1758651733398,49.3628005981445,107.050971984863,109.607803344727,119.289489746094,
2438,1991-09-04,716,97.1563186645508,64.5715026855469,123.106315612793,110.729690551758,109.675575256348,
2439,1991-09-05,917,90.3099212646484,57.6204338073731,126.160484313965,110.325004577637,103.312133789063,
2440,1991-09-06,872,129.159744262695,90.8909530639648,145.306396484375,110.849937438965,96.8271713256836,
2441,1991-09-07,641,72.3493728637695,61.8228607177734,85.9439544677734,110.106758117676,94.5224227905273,
2442,1991-09-08,891,96.6630325317383,44.4763793945313,129.841934204102,108.824928283691,99.5680236816406,
2443,1991-09-09,647,76.7983245849609,91.8743133544922,68.1175537109375,107.85888671875,92.3732223510742,
2444,1991-09-10,729,113.599708557129,90.6000366210938,128.46794128418,109.211715698242,96.5766296386719,
2445,1991-09-11,822,88.6575317382813,32.1398658752441,120.635200500488,107.589073181152,95.3625183105469,
2446,1991-09-12,957,114.226470947266,96.6211013793945,120.887313842773,108.543853759766,98.779167175293,
2447,1991-09-13,893,103.865501403809,22.1883850097656,154.2275390625,110.225082397461,95.1657028198242,
2448,1991-09-14,643,149.400405883789,71.9023284912109,197.056259155273,112.986862182617,106.172996520996,
2449,1991-09-15,943,87.8199310302734,84.0476303100586,93.4720306396484,113.872100830078,104.909698486328,
2450,1991-09-16,695,157.287384033203,85.5290374755859,221.94563293457,115.856117248535,116.408134460449,
2451,1991-09-17,849,105.3466796875,70.0149383544922,136.265213012695,117.935356140137,115.229125976563,
2452,1991-09-18,766,95.1390228271484,34.4895172119141,136.646392822266,119.128463745117,116.155059814453,
2453,1991-09-19,957,110.765060424805,96.6211013793945,143.913467407227,113.974479675293,115.660568237305,
2454,1991-09-20,892,133.691070556641,59.2353630065918,185.280517578125,111.86848449707,119.921363830566,
2455,1991-09-21,639,114.047714233398,124.032730102539,137.940719604492,110.787605285645,114.870979309082,
2456,1991-09-22,864,84.347785949707,91.732536315918,114.77099609375,108.427680969238,114.374961853027,
2457,1991-09-23,645,190.02326965332,204.798217773438,196.445236206055,112.720436096191,119.051513671875,
2458,1991-09-24,748,150.571258544922,97.1285705566406,198.854553222656,115.518028259277,125.512168884277,
2459,1991-09-25,813,142.607467651367,73.115234375,189.732131958008,115.723876953125,132.293380737305,
2460,1991-09-26,958,162.516372680664,68.9430313110352,235.771728515625,116.712524414063,139.686416625977,
2461,1991-09-27,877,139.754852294922,67.7795715332031,201.012817382813,115.889228820801,140.552673339844,
2462,1991-09-28,672,172.529556274414,88.4563751220703,245.937850952148,117.145080566406,148.9072265625,
2463,1991-09-29,927,103.629409790039,35.6242828369141,160.456527709961,114.780914306641,151.661743164063,
2464,1991-09-30,670,133.49153137207,39.4313011169434,197.33757019043,116.281211853027,143.585784912109,
2465,1991-10-01,752,180.605422973633,87.8290252685547,249.07746887207,120.25659942627,147.876373291016,
2466,1991-10-02,771,107.411407470703,137.063400268555,121.469688415527,119.598243713379,142.848358154297,
2467,1991-10-03,983,134.794204711914,60.4706840515137,184.941253662109,121.285522460938,138.888061523438,
2468,1991-10-04,940,140.960327148438,77.2895431518555,181.680038452148,122.745658874512,139.060272216797,
2469,1991-10-05,706,117.300559997559,130.972229003906,140.456283569336,123.645347595215,131.17041015625,
2470,1991-10-06,954,79.8627471923828,69.2321014404297,98.1688995361328,122.002113342285,127.775169372559,
2471,1991-10-07,690,120.020561218262,57.4325408935547,199.601715087891,123.591156005859,125.850746154785,
2472,1991-10-08,756,157.741317749023,192.201507568359,153.027984619141,125.627098083496,122.584449768066,
2473,1991-10-09,784,118.305992126465,84.2441711425781,154.589492797852,127.010681152344,124.140815734863,
2474,1991-10-10,1006,59.2705955505371,39.3921051025391,87.618408203125,125.199714660645,113.35173034668,
2475,1991-10-11,929,96.2748413085938,49.7666282653809,142.32096862793,125.453620910645,106.968086242676,
2476,1991-10-12,788,113.501693725586,83.8165283203125,125.840278625488,125.429466247559,106.425392150879,
2477,1991-10-13,951,90.5644149780273,111.120796203613,69.514289855957,124.98609161377,107.954200744629,
2478,1991-10-14,729,36.3519096374512,27.1800098419189,37.7846908569336,121.217811584473,96.0015411376953,
2479,1991-10-15,724,132.685729980469,72.980583190918,190.228164672852,122.713340759277,92.4221649169922,
2480,1991-10-16,866,80.3278579711914,45.7603416442871,101.783050537109,120.148017883301,86.9967193603516,
2481,1991-10-17,939,84.6662673950195,63.3042411804199,111.47087097168,119.458671569824,90.6246719360352,
2482,1991-10-18,921,68.3374481201172,64.5414581298828,65.7970504760742,118.565284729004,86.6336212158203,
2483,1991-10-19,696,76.1509780883789,37.9582901000977,102.898124694824,117.411483764648,81.2977981567383,
2484,1991-10-20,931,81.8357238769531,49.6597213745117,100.594123840332,115.682975769043,80.0508422851563,
2485,1991-10-21,580,79.9585266113281,68.3249206542969,104.481185913086,114.546669006348,86.2803649902344,
2486,1991-10-22,735,103.658576965332,98.8464889526367,119.923980712891,115.190361022949,82.1336288452148,
2487,1991-10-23,788,63.0564918518066,41.9082641601563,76.9023895263672,110.958137512207,79.6662902832031,
2488,1991-10-24,1001,76.1129455566406,19.79443359375,110.070083618164,108.476188659668,78.4443817138672,
2489,1991-10-25,882,120.183860778809,104.837188720703,143.658920288086,107.728736877441,85.8510131835938,
2490,1991-10-26,709,79.4268646240234,65.2090225219727,85.4712066650391,104.959083557129,86.3190002441406,
2491,1991-10-27,940,91.6242141723633,84.3158569335938,82.0490493774414,103.354736328125,87.7173538208008,
2492,1991-10-28,673,83.6755599975586,58.8832893371582,114.600448608398,100.392929077148,88.2483596801758,
2493,1991-10-29,744,120.214149475098,150.914825439453,125.877868652344,100.945755004883,90.6134414672852,
2494,1991-10-30,824,112.562980651855,112.216499328613,106.97102355957,100.248138427734,97.6857986450195,
2495,1991-10-31,943,105.383911132813,84.0476303100586,140.208038330078,97.7407531738281,101.867362976074,
2496,1991-11-01,823,64.3998641967773,24.075611114502,87.0195541381836,96.3070373535156,93.8982238769531,
2497,1991-11-02,720,55.2094650268555,36.6930160522461,84.165397644043,93.6542129516602,90.438591003418,
2498,1991-11-03,971,81.8760299682617,108.832015991211,73.7560195922852,91.6847381591797,89.0459976196289,
2499,1991-11-04,697,152.083450317383,151.615325927734,173.885467529297,92.8441619873047,98.8185501098633,
2500,1991-11-05,644,113.162246704102,102.558113098145,111.206672668457,93.9541473388672,97.8111343383789,
2501,1991-11-06,867,87.8766479492188,106.650978088379,63.5410308837891,92.882682800293,94.2845153808594,
2502,1991-11-07,988,53.6448211669922,53.4796981811523,44.607349395752,89.4128036499023,86.8932189941406,
2503,1991-11-08,873,83.4782257080078,60.5245628356934,94.6564865112305,88.2518768310547,89.6186981201172,
2504,1991-11-09,707,107.763870239258,56.0515670776367,148.049713134766,89.8683166503906,97.1264724731445,
2505,1991-11-10,956,128.206069946289,75.9959945678711,172.876815795898,90.9326934814453,103.745048522949,
2506,1991-11-11,706,126.684600830078,112.261917114258,148.259414672852,91.3721237182617,100.116638183594,
